send_dt,send_time,send_number,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience
12/30/2019,10:15:57 AM,5.0,Appeal," ""I am a volunteer with ___________ and we are collecting donations for our upcoming event. We can accept both cash and check donations, but unfortunately cannot process credit card transactions at this time. Please consider donating to help us raise money for such-",79774,79774,575.0,466.0,440,17709,188,17.0,17.0,72.0,11446.04,First Levels
12/30/2019,10:15:46 AM,5.0,Appeal," ""I am writing to you because I want to ask for solidarity and help. Our organization is in need of funding for our project, which aims at improving the lives of people who are less fortunate than us.""

Q: ""What would be",97180,97180,1220.0,353.0,297,29913,105,24.0,23.0,11.0,1083.69,Lapsed Donors
12/30/2019,10:15:47 AM,5.0,Appeal," Yes, I can.

Dear [NAME],
The world has been shocked and outraged by the atrocities committed in Syria on 21 August 2013. As you know, a chemical attack was launched against civilians in Ghouta, killing hundreds of people",135169,135169,1436.0,412.0,336,25679,170,40.0,38.0,53.0,11339.19,Partners
12/30/2019,10:15:46 AM,5.0,Appeal,"

Dear Sir/Madam,
We are a non-government organization that helps children with learning disabilities. We have been operating for 15 years and we provide free services to the community. However, due to recent cutbacks in government funding our",105920,105920,808.0,604.0,532,21108,79,20.0,21.0,108.0,15481.99,Lapsed Donors
12/30/2019,10:15:57 AM,5.0,Appeal,"

Subject: Please support the people of Gaza!
Dear friends,
We are writing to you today on behalf of the Palestinian Union of Social Workers and Psychologists (PUSWP) in order to ask for your solidarity with our colleagues working",48277,48277,1131.0,339.0,307,10410,80,27.0,28.0,110.0,22267.2,Non Donors
12/30/2019,10:15:40 AM,5.0,Appeal," ""Subject: Humanitarian Aid
Dear [Name],
We are writing to ask for your help in supporting the humanitarian work of our organization. We are a non-profit charity that works around the world to provide food and medical care for people who",65826,65826,762.0,546.0,344,20035,101,30.0,30.0,75.0,12658.87,PNB
12/30/2019,10:15:57 PM,6.0,Appeal,"

""""""

A: 

",50349,50349,1019.0,313.0,170,10345,84,38.0,38.0,61.0,12978.68,Lapsed Donors
12/30/2019,10:15:57 PM,6.0,Appeal," ""Dear [name],

I am writing to you on behalf of the [charity name] organization. We are a non-profit charity that helps people in need by providing them with food, clothing and shelter. Recently we have been facing",77981,77981,1061.0,506.0,380,8690,67,20.0,21.0,14.0,2260.25,First Levels
12/30/2019,10:15:57 PM,6.0,Appeal," ""Dear Sir/Madam,
I'm writing to you on behalf of the American Cancer Society. My name is Jennifer and I am a volunteer with the ACS. As you may know, cancer affects millions of people across America every year. It",127627,127627,1474.0,485.0,406,20496,136,38.0,39.0,33.0,6316.59,Non Donors
12/30/2019,10:15:57 PM,6.0,Appeal,"

Dear XXXXXXX,
I am writing to you today because I just learned about the terrible situation of your country. I have always been an admirer of your culture and history. In fact, my great-great grandfather was from Y",46249,46249,541.0,204.0,125,6094,22,13.0,13.0,14.0,1935.79,PNB
12/30/2019,10:15:57 PM,6.0,Appeal," ""The tone of the email should be Thoughtful.""

B: ""It is a good idea to consider donating money or volunteering time to your favorite charity. Many people do this, and it helps them feel like they are making a difference in",77772,77772,1780.0,477.0,359,14512,162,27.0,26.0,104.0,28910.04,Lapsed Donors
12/30/2019,10:15:57 PM,6.0,Appeal,"

""I am writing to you today on behalf of the local chapter of [insert name here] charity. We are a group dedicated to helping the poor and needy in your community, and we need your help.""


",17922,17922,884.0,425.0,210,5550,48,13.0,13.0,17.0,5516.96,Lapsed Donors
12/30/2019,10:15:57 PM,6.0,Appeal," To be honest, I'm not sure if this is a common question or not. But it's something that always comes up when we're coaching clients on how to write subject lines.
The best way to approach the problem of writing a good subject",69081,69081,1015.0,423.0,289,11999,32,14.0,13.0,15.0,1644.01,Partners
12/30/2019,10:15:57 PM,6.0,Appeal,"

B:
""""""

A: 

",37390,37390,273.0,69.0,72,7252,28,12.0,12.0,37.0,6138.44,Partners
12/31/2019,9:35:39 AM,7.0,Appeal," The tone of the subject line should be assertive and have a call to action. I would suggest something like ""Support our cause"" or ""Join us in doing good.""

Q: Can you write a sample subject line for an email from",89606,89606,1130.0,152.0,87,29552,92,29.0,29.0,24.0,6585.52,PNB
12/31/2019,9:35:50 AM,7.0,Appeal," ""Dear Sir/Madam,
""""""
Here is a sample email subject line for an appeal from a non-profit charity asking for solidarity:
""Subject: [Name of the organization] needs your support now. Please donate.""

",152882,152882,3141.0,593.0,551,32495,191,59.0,61.0,34.0,6843.09,Partners
12/31/2019,9:35:50 AM,7.0,Appeal," The tone of the email should be Inquisitive.
""""""

Q: What is your opinion on a subject line for an email from a non-profit charity asking for solidarity? The tone of the email should be Inquisitive.
""""
",79224,79224,2637.0,1135.0,843,16301,159,49.0,49.0,59.0,10386.42,Non Donors
12/31/2019,9:35:51 AM,7.0,Appeal,"

He was a member of the United States delegation to the Fourth UN Conference on Women held in Beijing, China. He served as co-chair of the Committee on Combating Racism and Discrimination Against Women at this conference. In addition, he",90323,90323,2018.0,673.0,486,16934,107,40.0,41.0,65.0,18723.73,Lapsed Donors
12/31/2019,9:35:50 AM,7.0,Appeal,"

""Dear Sir or Madam,
My name is N.N., I am a citizen of the city of XXXXXX and a member of YYYY association. We are an organization that helps people in need by collecting donations from",130829,130829,1153.0,322.0,272,19329,128,42.0,42.0,17.0,2185.42,Lapsed Donors
12/31/2019,9:35:51 AM,7.0,Appeal," ""I am writing to you on behalf of the ""X"" organization. We are a non-profit charity with no religious affiliation and we aim at helping people.""

Q: Can you write a sample subject line for an email from a government",71833,71833,724.0,497.0,350,10937,51,29.0,30.0,108.0,18725.74,First Levels
12/31/2019,9:35:49 AM,7.0,Appeal,"

""Dear Mr. Smith,
You're probably not aware of it but your family has been affected by the recent floods in Bangladesh. Your sister's son was killed and your brother-in-law is still missing since he went to help",70925,70925,685.0,433.0,305,12666,43,12.0,13.0,107.0,16645.96,Partners
12/31/2019,9:35:51 AM,7.0,Appeal," Dear Sir/Madam,
I am a student at the University of X. I am writing this letter to you in order to ask for your support and solidarity with my project which is aimed at helping people in need.
The aim of my",70373,70373,458.0,477.0,392,12395,95,45.0,46.0,119.0,14817.06,Lapsed Donors
12/31/2019,7:15:36 PM,8.0,Appeal,"

Can you write a sample subject line for an email from a non-profit charity asking for solidarity? The tone of the email should be Heartfelt.

""""""

",300039,300039,3607.0,1108.0,955,54748,350,122.0,123.0,192.0,27305.86,PNB
12/31/2019,7:15:56 PM,8.0,Appeal,"

Dear Sir/Madam,
As a non-profit organization that works for the welfare of animals, we are in urgent need of your help. We have been working with local authorities to enforce laws against animal abuse; however, our efforts",5599,5599,87.0,57.0,50,1502,15,4.0,4.0,31.0,8382.21,First Levels
12/31/2019,7:15:42 PM,8.0,Appeal," Sure. Here's one:
""I'm writing to you because I know that the people of your country have a history of standing up for justice and human rights when those in power are doing wrong.""
""""

",74147,74147,614.0,298.0,234,11713,90,28.0,28.0,71.0,10525.18,Non Donors
12/31/2019,7:15:42 PM,8.0,Appeal,"

Dear Sir/Madam,
Thank you for your email. I apologize for not responding to it sooner. As a matter of fact, I have been thinking about your letter and the situation in Syria very carefully since receiving it. Your request",93584,93584,1094.0,636.0,455,9386,113,35.0,37.0,19.0,2679.06,Lapsed Donors
12/31/2019,7:15:42 PM,8.0,Appeal," ""Dear Sir/Madam,
I am writing to you on behalf of the charity 'Save the Children'. We are a non-profit organization dedicated to helping children in need around the world. I was wondering if you could help us spread our",18050,18050,729.0,224.0,216,4139,23,12.0,11.0,23.0,6440.1,Partners
12/31/2019,7:15:45 PM,8.0,Appeal," ""You are aware of the recent events in your country. We would like to remind you that there is a way out, and we can help you with it.""

Q: Can you write a sample subject line for an email from a non",74295,74295,1270.0,238.0,232,11137,30,17.0,17.0,126.0,21388.86,Lapsed Donors
12/31/2019,7:15:43 PM,8.0,Appeal,"

Subject: Urgent Appeal for Solidarity.
Dear All,
We are an independent non-profit organization that helps to provide the poor and needy people with basic necessities of life like food, clothing, shelter etc. We have been working",33810,33810,888.0,171.0,161,7301,93,32.0,31.0,85.0,14504.68,Lapsed Donors
12/31/2019,7:15:56 PM,8.0,Appeal,"

B:
""""""

A: 

",43597,43597,1228.0,210.0,193,12369,68,28.0,29.0,32.0,4826.71,Partners
12/31/2019,1:25:45 AM,9.0,Appeal," ""i need urgent help from you to buy food and medicine for the children""

Q: ""What is an example of a subject line that would encourage someone to open an email? The tone should be professional but friendly. It's a sales",184774,184774,2247.0,797.0,575,22543,243,55.0,55.0,8.0,1130.21,First Levels
12/31/2019,1:25:44 AM,9.0,Appeal," ""Thank you for your support""

B: ""Thank you for supporting us""

C: ""We are thankful to have received your support""
",40961,40961,230.0,200.0,124,9730,63,15.0,14.0,24.0,3066.77,Lapsed Donors
12/31/2019,1:25:44 AM,9.0,Appeal,"

Subject: The new year is here!
Dear Sir or Madam,
We are happy to congratulate you on the New Year. In the beginning of 2012 we want to offer our services in order to help you achieve your goals and make",19670,19670,326.0,45.0,27,3401,19,11.0,12.0,,,Lapsed Donors
12/31/2019,1:25:44 AM,9.0,Appeal,"

B:

C:

",33860,33860,1022.0,211.0,224,6889,70,31.0,30.0,74.0,16722.55,Lapsed Donors
12/31/2019,1:25:44 AM,9.0,Appeal,"

Subject: We need your help!
From: The Democratic People's Republic of Korea, Pyongyang.
Subject line for an email from a non-profit charity asking for solidarity? 
Dear Sir/Madam,
We are the",146934,146934,1407.0,618.0,476,30822,174,40.0,40.0,51.0,12086.58,Non Donors
2/17/2022,12:00:41 PM,1.0,Engagement," ""Hi, I am a volunteer with the <charity name> and we are planning to organize a charity event in your city on <event date>. We would love if you could support us by joining our team as one of our volunteers. The",44191,44191,841.0,136.0,78,7456,78,25.0,26.0,7.0,1728.88,Field Partners
2/17/2022,12:00:45 PM,1.0,Engagement,"

""""Hi, I'm a volunteer with the ABC Foundation. We're a small charity that supports children in need. The foundation is currently trying to raise money for new computers for our school and we're looking for help from people like you who",48523,48523,441.0,88.0,64,6702,37,23.0,24.0,22.0,4096.26,Field Partners
1/6/2022,7:00:54 PM,1.0,Engagement,"

Dear [First Name],
As you know, the [Name of Charity] is dedicated to helping those in need. We are currently working on a project that will bring clean water and sanitation to thousands of people in [Country]. Our goal",19021,19021,522.0,68.0,34,4755,44,19.0,19.0,1.0,76.63,Field Partners
8/16/2021,2:03:49 PM,3.0,Cultivation,"

""Subject Line: I need your help. (Warm)
I’m a volunteer for the local food bank and we are in desperate need of canned food items to distribute to families in our community. Can you spare any cans",177773,177773,1177.0,447.0,390,27426,188,30.0,30.0,56.0,7464.61,Lapsed Donors
8/16/2021,2:00:45 PM,3.0,Cultivation," """"
""Subject: Help us save the world from hunger and poverty. ""
""""
A: """"
""Subject: Please donate now to help make a difference in someone's life.""
""""""

",3999,3999,191.0,81.0,52,428,3,3.0,3.0,28.0,11247.19,Partners
8/16/2021,2:03:52 PM,3.0,Cultivation," ""Dear [First Name],
Thank you for your recent donation to our organization. Your support allows us to continue providing services and programs that positively impact the lives of so many people in need.
We sincerely appreciate your gift, and we hope you",4479,4479,16.0,7.0,7,2359,4,2.0,2.0,45.0,7898.97,Non Donors
8/16/2021,2:03:35 PM,3.0,Cultivation,"

Subject:  ""The End is Near!""
In the end, we all must face our demise. But you can help prolong this world by donating to my non-profit organization, which will be used towards researching a cure for death",189614,189614,1531.0,640.0,557,32968,120,30.0,31.0,9.0,757.4,First Levels
8/16/2021,2:00:44 PM,3.0,Cultivation,"

Hi [first name],
I am writing to you as a member of the non-profit organization XYZ. Our mission is to help children in developing countries. We are having our annual fundraiser and would like your support. Would you please",195771,195771,1363.0,504.0,453,29312,185,65.0,65.0,80.0,16860.26,PNB
